QID,Task Sentiment,IAS,Resp_cleaned,positive,negative,joy,sadness,anger,fear
QGEN1,General,GEM,Il tornado è un'evento meteorologico potente e imprevedibile. .Cosa,99.95777010917664,0.042234561988152564,7.092738151550293,0.4514054860919714,0.03427203337196261,92.42157340049744
QGEN2,General,GEM,Il tornado è un'evento meteorologico potente e imprevedibile. .Cosa,99.95777010917664,0.042234561988152564,7.092738151550293,0.4514054860919714,0.03427203337196261,92.42157340049744
QGEN3,General,GEM,La piramide egizia è un monumento funerario di grandi dimensioni costruito in Egitto per,99.94091987609863,0.05908528692089021,93.03253889083862,2.6861898601055145,0.4830580670386553,3.798210993409157
QGEN4,General,GEM,Le piramidi sono strutture monumentali che si trovano in diverse culture e epoche. .,99.88333582878113,0.11666584759950638,99.59129691123962,0.2313284669071436,0.026861196965910494,0.1505106338299811
QGEN5,General,GEM,La piramide più alta dell'antico Egitto è la Piramide di Khufu,99.96401071548462,0.035983038833364844,99.83540773391724,0.03134449943900108,0.0303398264804855,0.10290431091561913
QGEN6,General,GEM,La velocità di un tornado può variare notevolmente ma generalmente si aggira tra 10,95.3179121017456,4.682094603776932,0.7720127236098051,0.29807642567902803,0.07919615018181503,98.85071516036987
QGEN7,General,GEM,La Piramide di Cheope si trova a Giza in Egitto . .,99.91326928138733,0.08673675474710763,97.75792956352234,0.6658517755568027,0.05150618380866945,1.5247088856995106
QGEN8,General,GEM,La velocità del tornado è variabile e può raggiungere fino a 300 chilometri all',0.19679085817188025,99.80320334434509,2.138095535337925,1.0535761713981628,0.050724553875625134,96.75759673118591
QGEN9,General,GEM,Il vulcano attivo antico più famoso è il Vulcano di Stromboli situato sull'isola,96.99304103851318,3.006955236196518,82.22421407699585,3.6355357617139816,0.29591373167932034,13.844332098960876
QGEN10,General,GEM,Tornado veloce un'immagine di forza e furia. .,0.021295147598721087,99.97870326042175,0.2584536327049136,31.607019901275635,66.5914237499237,1.5431021340191364
QGEN11,General,GEM,Il vulcano attivo antico più famoso è il Vulcano di Stromboli situato sull'isola,96.99304103851318,3.006955236196518,82.22421407699585,3.6355357617139816,0.29591373167932034,13.844332098960876
QGEN12,General,GEM,Monica è un nome comune in Italia. .,99.89235997200012,0.10763320606201887,0.06874938844703138,99.11472201347351,0.08494138601236045,0.7315861992537975
QGEN13,General,GEM,Il mostro nero è un'entità leggendaria un'ombra oscura che si agg,0.022080267081037164,99.97791647911072,16.55610203742981,1.1547325178980827,0.1094674807973206,82.17969536781311
QGEN14,General,GEM,Il tornado della velocità del mostro nero è un concetto complesso e fantasioso. . Ecco,0.03299755335319787,99.96700286865234,73.85693788528442,0.08503851713612676,15.634848177433014,10.423173755407333
QGEN15,General,GEM,Ecco alcuni animali a rischio di estinzione in Italia . Lince La,0.021744758123531938,99.97826218605042,0.08769734995439649,0.9194544516503811,0.17512200865894556,98.8177239894867
QGEN16,General,GEM,I vulcani si formano grazie a un processo complesso che coinvolge la concentrazione di,98.73260855674744,1.26738790422678,97.15362191200256,0.3492656862363219,0.08632360841147602,2.410789206624031
QGEN17,General,GEM,I vulcani si trovano principalmente in zone dove la crosta terrestre è schiacciata,0.033074626117013395,99.96693134307861,0.041213363874703646,1.414554100483656,0.7915124297142029,97.75272607803345
QGEN18,General,GEM,Il leopardo delle nevi è classificato come Panthera uncia . .,99.94900226593018,0.05100133712403476,97.51011729240417,0.5828161723911762,0.034779985435307026,1.8722780048847198
QGEN19,General,GEM,Ecco alcune azioni che possiamo intraprendere per aiutare le specie in estinzione . Prote,0.20562801510095596,99.79436993598938,0.10357513092458248,99.5171844959259,0.04607924784068018,0.3331569256260991
QGEN20,General,GEM,Il vulcano più piccolo del mondo si trova in California Stati Uniti . .,0.06443080492317677,99.93557333946228,0.45530335046350956,82.39067196846008,0.14579810667783022,17.008228600025177
QGEN21,General,GEM,Il vulcano più piccolo del mondo si trova in Spagna nella regione di Andalu,0.1948684104718268,99.80512857437134,2.397872880101204,46.161437034606934,0.3529084613546729,51.0877788066864
QGEN22,General,GEM,Il vulcano più piccolo del mondo si trova in California Stati Uniti . .,0.06443080492317677,99.93557333946228,0.45530335046350956,82.39067196846008,0.14579810667783022,17.008228600025177
QGEN23,General,GEM,Il vulcano attivo più antico del mondo è il Mauna Kea in Hawaii. .,99.8405396938324,0.15946233179420233,99.01790618896484,0.7688639685511589,0.021651310089509934,0.19157539354637265
